Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Verb_freq,Web_freq
dilutes,4,4,verb,4,4,71728.0
gravitated,4,4,verb,4,4,71240.0
waffling,5,5,verb.adjective,4.1,4,70895.0
imperil,4,4,verb,4,4,70451.0
remarries,4,4,verb,4,4,69734.0
rumpled,7,7,verb.adjective,4.3,4,69467.0
hamstrung,4,4,verb,4,4,69405.0
kneecap,29,26,noun.verb,25.4,4,69067.0
wobbles,9,8,verb.noun.name,4.4.1,4,68871.0
abhors,4,3,verb,4,4,68845.0
counteracts,4,4,verb,4,4,68258.0
flouting,4,4,verb,4,4,67150.0
shirking,6,6,verb.noun,4.2,4,66487.0
cravat,96,6,name.noun.verb,77.14.4,4,65925.0
ejects,4,4,verb,4,4,65363.0
ripens,4,4,verb,4,4,64878.0
antagonized,4,3,verb,4,4,64667.0
kibitzing,5,5,verb.noun,4.1,4,64435.0
messaged,4,4,verb,4,4,64221.0
dwelled,4,4,verb,4,4,64094.0
mortgaging,4,4,verb,4,4,63902.0
tampers,4,4,verb,4,4,63841.0
novocaine,19,17,noun.name.verb,7.7.4,4,63682.0
destabilise,4,4,verb,4,4,63657.0
unravelled,4,4,verb,4,4,62527.0
harangue,4,4,verb,4,4,62519.0
benching,4,4,verb,4,4,62496.0
individualize,4,2,verb,4,4,62262.0
stoking,5,4,verb.adjective,4.1,4,62221.0
calver,9,1,name.verb,5.4,4,62183.0
prorate,4,4,verb,4,4,62164.0
reassembling,4,4,verb,4,4,61866.0
decelerate,4,2,verb,4,4,61649.0
tainting,4,4,verb,4,4,61508.0
thirsting,4,4,verb,4,4,60511.0
angering,4,4,verb,4,4,60485.0
substantiates,4,4,verb,4,4,60229.0
exacts,4,4,verb,4,4,59747.0
horseplay,19,15,noun.verb,15.4,4,59261.0
disconcerted,4,2,verb,4,4,59139.0
muddied,4,4,verb,4,4,59114.0
chortle,5,5,verb.noun,4.1,4,59103.0
moralizing,6,6,verb.noun.adjective,4.1.1,4,58953.0
quickens,4,4,verb,4,4,58185.0
freakout,8,5,verb.noun.name,4.3.1,4,58087.0
betelgeuse,11,2,verb.name.noun,4.4.3,4,57583.0
creaming,5,5,verb.noun,4.1,4,57565.0
downshift,4,4,verb,4,4,57480.0
bawls,4,4,verb,4,4,57450.0
azazel,22,2,name.verb.noun,16.4.2,4,57444.0
dramamine,28,22,noun.name.verb,15.9.4,4,57311.0
jailbait,14,11,noun.verb,10.4,4,57206.0
allayed,4,2,verb,4,4,56689.0
snogging,4,3,verb,4,4,56326.0
repays,4,4,verb,4,4,56281.0
salivate,4,4,verb,4,4,56153.0
whish,7,4,verb.adjective,4.3,4,55706.0
needled,4,4,verb,4,4,55220.0
jeered,4,4,verb,4,4,54966.0
submerging,5,4,verb.adjective,4.1,4,54799.0
bootlegger,33,22,noun.verb,29.4,4,54395.0
suctioning,6,6,verb.noun,4.2,4,53920.0
surnamed,4,1,verb,4,4,53198.0
pencilled,4,4,verb,4,4,52776.0
congealed,7,7,verb.adjective,4.3,4,52578.0
unfurl,4,4,verb,4,4,52511.0
effaced,5,5,verb.adjective,4.1,4,52356.0
scandalized,5,5,verb,4,4,52010.0
pouted,4,4,verb,4,4,51270.0
divined,4,3,verb,4,4,51030.0
squab,19,17,noun.verb.name,13.4.2,4,50789.0
sublevel,21,17,noun.verb.name,15.4.2,4,50315.0
televising,4,4,verb,4,4,50297.0
jeering,20,16,noun.verb.adjective,12.4.4,4,50002.0
ridicules,4,4,verb,4,4,49793.0
recommitted,4,4,verb,4,4,49657.0
paginate,5,1,verb.adjective,4.1,4,49391.0
stewardesses,35,30,noun.verb,31.4,4,49310.0
overshooting,4,4,verb,4,4,49061.0
headbutt,6,5,verb.noun.name,4.1.1,4,48612.0
overpaying,4,4,verb,4,4,48112.0
cajoling,4,4,verb,4,4,47409.0
overpowers,4,4,verb,4,4,47064.0
masterminding,5,5,verb.adjective,4.1,4,46740.0
pilfered,9,9,adjective.verb,5.4,4,46315.0
pardoning,6,6,verb.noun.adjective,4.1.1,4,46303.0
wintered,4,4,verb,4,4,46232.0
sympathizing,4,4,verb,4,4,46223.0
perishes,4,4,verb,4,4,45586.0
repudiating,4,4,verb,4,4,45232.0
pigging,5,5,verb.adjective,4.1,4,44966.0
dabbles,4,3,verb,4,4,44644.0
mollify,4,4,verb,4,4,44539.0
misquote,4,4,verb,4,4,44041.0
rephrasing,5,5,verb.name,4.1,4,43852.0
bankrupts,4,3,verb,4,4,43809.0
dethrone,5,3,verb.noun,4.1,4,43445.0
maddened,6,5,verb.adjective,4.2,4,42985.0
carom,5,4,verb,4,4,42604.0
inoculating,4,3,verb,4,4,42597.0
mellows,4,4,verb,4,4,42449.0
recalibrated,4,4,verb,4,4,42398.0
unwraps,4,3,verb,4,4,42221.0
mimeograph,9,6,noun.verb,5.4,4,42165.0
gurgled,5,2,verb.adjective,4.1,4,42068.0
sloughing,5,4,verb.noun,4.1,4,42068.0
extorting,4,4,verb,4,4,41976.0
chauffer,8,5,verb.noun,4.4,4,41917.0
sexualized,6,5,verb.adjective,4.2,4,41378.0
blasphemed,4,4,verb,4,4,41291.0
