Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Noun_freq
balcony,373,267,369,264,7.31,2.5729,3.18,2.4281,Noun,374.0,1.0,Noun,374,374
link,609,399,479,379,11.94,2.7853,4.76,2.6021,Noun,373.0,0.62,Noun.Verb.Name,373.231.2,373
agenda,373,272,360,267,7.31,2.5729,3.24,2.4362,Noun,372.0,1.0,Noun.Name,372.1,372
jewel,369,180,216,139,7.24,2.5682,2.15,2.2577,Noun,372.0,0.99,Noun.Name,372.3,372
tag,708,481,544,418,13.88,2.8506,5.73,2.683,Noun,372.0,0.53,Noun.Verb,372.336,372
breakdown,373,290,356,278,7.31,2.5729,3.46,2.4639,Noun,371.0,1.0,Noun,371,371
celebrity,372,272,321,248,7.29,2.5717,3.24,2.4362,Noun,371.0,1.0,Noun,371,371
illness,371,281,366,279,7.27,2.5705,3.35,2.4502,Noun,371.0,1.0,Noun,371,371
panel,372,253,366,251,7.29,2.5717,3.02,2.4048,Noun,371.0,1.0,Noun,371,371
pirate,375,163,305,144,7.35,2.5752,1.94,2.2148,Noun,371.0,1.0,Noun.Verb,371.1,371
abortion,369,155,354,149,7.24,2.5682,1.85,2.1931,Noun,370.0,1.0,Noun,370,370
chess,380,189,332,176,7.45,2.5809,2.25,2.2788,Noun,370.0,0.98,Noun.Name,370.9,370
lobster,374,201,300,168,7.33,2.574,2.4,2.3054,Noun,370.0,0.99,Noun.Name,370.4,370
armor,372,197,351,190,7.29,2.5717,2.35,2.2967,Noun,369.0,0.99,Noun.Name,369.4,369
organ,370,246,343,228,7.25,2.5694,2.93,2.3927,Noun,369.0,1.0,Noun,369,369
rum,382,204,280,169,7.49,2.5832,2.43,2.3118,Noun,369.0,0.97,Noun.Adjective.Name,369.9.3,369
tear,1377,1053,1216,964,27.0,3.1392,12.55,3.0228,Verb,1008.0,0.73,Verb.Noun,1008.369,369
backyard,369,281,350,276,7.24,2.5682,3.35,2.4502,Noun,368.0,1.0,Noun,368,368
fix,4426,2576,4091,2463,86.78,3.6461,30.71,3.4111,Verb,4049.0,0.92,Verb.Noun.Name,4049.368.5,368
lung,420,239,305,210,8.24,2.6243,2.85,2.3802,Noun,368.0,0.88,Noun.Name,368.49,368
pad,415,327,390,312,8.14,2.6191,3.9,2.5159,Noun,368.0,0.89,Noun.Verb,368.47,368
presentation,368,260,357,253,7.22,2.567,3.1,2.4166,Noun,368.0,1.0,Noun,368,368
popcorn,465,309,393,279,9.12,2.6684,3.68,2.4914,Noun,367.0,0.79,Noun.Verb.Name,367.89.7,367
alien,889,319,788,289,17.43,2.9494,3.8,2.5051,Adjective,520.0,0.59,Adjective.Noun,520.366,366
barbecue,456,272,408,256,8.94,2.6599,3.24,2.4362,Noun,366.0,0.81,Noun.Verb.Name,366.83.5,366
honesty,368,298,317,267,7.22,2.567,3.55,2.4757,Noun,365.0,0.99,Noun.Name,365.2,365
integrity,367,286,357,282,7.2,2.5658,3.41,2.4579,Noun,365.0,1.0,Noun,365,365
pick,10118,4726,8512,4388,198.39,4.0051,56.34,3.6746,Verb,9624.0,0.95,Verb.Noun.Name,9624.364.121,364
substance,364,271,337,268,7.14,2.5623,3.23,2.4346,Noun,364.0,1.0,Noun,364,364
calendar,363,229,351,223,7.12,2.5611,2.73,2.3617,Noun,363.0,1.0,Noun,363,363
cheek,365,280,352,272,7.16,2.5635,3.34,2.4487,Noun,363.0,1.0,Noun.Name,363.1,363
confusion,363,314,346,299,7.12,2.5611,3.74,2.4983,Noun,362.0,1.0,Noun.Name,362.1,362
inspiration,362,289,348,281,7.1,2.5599,3.45,2.4624,Noun,362.0,1.0,Noun,362,362
jaw,364,283,348,276,7.14,2.5623,3.37,2.4533,Noun,361.0,0.99,Noun.Verb,361.2,361
submarine,362,140,315,129,7.1,2.5599,1.67,2.1492,Noun,361.0,1.0,Noun.Name,361.1,361
memorial,360,257,167,120,7.06,2.5575,3.06,2.4116,Noun,360.0,1.0,Noun.Name,360.1,360
sector,360,216,273,183,7.06,2.5575,2.58,2.3365,Noun,360.0,1.0,Noun,360,360
seed,386,278,371,272,7.57,2.5877,3.31,2.4456,Noun,360.0,0.94,Noun.Verb,360.25,360
spoon,388,270,342,256,7.61,2.5899,3.22,2.433,Noun,360.0,0.93,Noun.Verb.Name,360.25.4,360
arrow,400,197,287,177,7.84,2.6031,2.35,2.2967,Noun,359.0,0.9,Noun.Name,359.41,359
register,561,423,543,409,11.0,2.7497,5.04,2.6274,Noun,359.0,0.64,Noun.Verb,359.201,359
jelly,363,240,294,221,7.12,2.5611,2.86,2.382,Noun,358.0,1.0,Noun,358,358
seal,752,472,565,382,14.75,2.8768,5.63,2.6749,Verb,396.0,0.53,Verb.Noun,396.358,358
wash,2077,1354,1765,1240,40.73,3.3176,16.14,3.1319,Verb,1714.0,0.83,Verb.Noun.Name,1714.358.2,358
brand,712,499,587,458,13.96,2.8531,5.95,2.699,Noun,357.0,0.5,Noun.Adjective.Verb.Name,357.253.51.51,357
cue,397,293,315,248,7.78,2.5999,3.49,2.4683,Noun,357.0,0.9,Noun.Verb,357.41,357
factor,370,286,336,264,7.25,2.5694,3.41,2.4579,Noun,357.0,0.96,Noun.Verb,357.14,357
mule,358,213,323,202,7.02,2.5551,2.54,2.3304,Noun,357.0,1.0,Noun,357,357
soil,397,291,383,282,7.78,2.5999,3.47,2.4654,Noun,357.0,0.9,Noun.Verb.Name,357.37.3,357
folk,365,267,317,248,7.16,2.5635,3.18,2.4281,Noun,356.0,0.98,Noun.Name,356.9,356
sofa,299,226,287,220,5.86,2.4771,2.69,2.356,Noun,355.0,1.0,Noun,355,355
tobacco,356,214,301,194,6.98,2.5527,2.55,2.3324,Noun,355.0,1.0,Noun.Name,355.1,355
nun,355,175,331,163,6.96,2.5514,2.09,2.2455,Noun,354.0,1.0,Noun,354,354
pimp,440,237,403,221,8.63,2.6444,2.83,2.3766,Noun,354.0,0.81,Noun.Verb.Name,354.80.4,354
satisfaction,355,304,339,297,6.96,2.5514,3.62,2.4843,Noun,354.0,1.0,Noun,354,354
scheme,370,296,365,294,7.25,2.5694,3.53,2.4728,Noun,354.0,0.96,Noun.Verb,354.16,354
volume,354,293,313,267,6.94,2.5502,3.49,2.4683,Noun,354.0,1.0,Noun,354,354
household,354,299,347,295,6.94,2.5502,3.56,2.4771,Noun,353.0,1.0,Noun,353,353
raid,436,280,410,262,8.55,2.6405,3.34,2.4487,Noun,353.0,0.81,Noun.Verb,353.84,353
saw,20527,6419,20230,6394,402.49,4.3123,76.53,3.8075,Verb,20155.0,0.98,Verb.Noun,20155.353,353
shelf,355,274,345,269,6.96,2.5514,3.27,2.4393,Noun,353.0,1.0,Noun,353,353
teenager,351,288,341,280,6.88,2.5465,3.43,2.4609,Noun,353.0,1.0,Noun,353,353
myth,352,250,341,246,6.9,2.5478,2.98,2.3997,Noun,352.0,1.0,Noun,352,352
semester,354,250,352,249,6.94,2.5502,2.98,2.3997,Noun,352.0,0.99,Noun.Name,352.2,352
chapel,406,174,240,136,7.96,2.6096,2.07,2.243,Noun,351.0,0.86,Noun.Name,351.55,351
gravity,351,265,298,238,6.88,2.5465,3.16,2.4249,Noun,351.0,1.0,Noun,351,351
clearance,350,237,332,230,6.86,2.5453,2.83,2.3766,Noun,350.0,1.0,Noun,350,350
razor,351,252,295,226,6.88,2.5465,3.0,2.4031,Noun,350.0,0.99,Noun.Verb,350.2,350
maintenance,349,262,294,223,6.84,2.5441,3.12,2.42,Noun,349.0,1.0,Noun,349,349
attraction,348,263,307,251,6.82,2.5428,3.14,2.4216,Noun,348.0,1.0,Noun,348,348
hardware,348,271,313,249,6.82,2.5428,3.23,2.4346,Noun,348.0,1.0,Noun,348,348
ridge,361,193,191,137,7.08,2.5587,2.3,2.2878,Noun,348.0,0.97,Noun.Name,348.12,348
sorrow,350,243,314,236,6.86,2.5453,2.9,2.3874,Noun,348.0,1.0,Noun,348,348
butler,508,183,344,136,9.96,2.7067,2.18,2.2648,Noun,347.0,0.69,Noun.Name,347.159,347
fountain,352,237,318,215,6.9,2.5478,2.83,2.3766,Noun,347.0,0.99,Noun.Name,347.4,347
puzzle,374,248,365,248,7.33,2.574,2.96,2.3962,Noun,347.0,0.93,Noun.Verb,347.27,347
anxiety,345,265,322,260,6.76,2.5391,3.16,2.4249,Noun,346.0,1.0,Noun,346,346
closing,1333,970,1201,905,26.14,3.1252,11.56,2.9872,Verb,774.0,0.58,Verb.Noun.Adjective,774.346.212,346
nickname,346,261,338,257,6.78,2.5403,3.11,2.4183,Noun,346.0,1.0,Noun,346,346
colleague,346,276,336,272,6.78,2.5403,3.29,2.4425,Noun,345.0,1.0,Noun,345,345
cord,358,264,340,256,7.02,2.5551,3.15,2.4232,Noun,345.0,0.97,Noun.Name.Verb,345.5.4,345
delay,562,457,520,436,11.02,2.7505,5.45,2.6609,Noun,345.0,0.61,Noun.Verb.Name,345.214.3,345
prosecutor,366,162,300,152,7.18,2.5647,1.93,2.2122,Noun,345.0,0.94,Noun.Name,345.21,345
raise,2815,1872,2466,1712,55.2,3.4496,22.32,3.2725,Verb,2472.0,0.88,Verb.Noun,2472.345,345
ritual,456,286,437,275,8.94,2.6599,3.41,2.4579,Noun,345.0,0.76,Noun.Adjective,345.106,345
giant,1380,861,1239,799,27.06,3.1402,10.26,2.9355,Adjective,1029.0,0.75,Adjective.Noun,1029.344,344
lottery,344,166,300,160,6.75,2.5378,1.98,2.2227,Noun,344.0,1.0,Noun,344,344
obligation,344,280,341,278,6.75,2.5378,3.34,2.4487,Noun,343.0,1.0,Noun,343,343
theft,344,291,317,275,6.75,2.5378,3.47,2.4654,Noun,343.0,1.0,Noun,343,343
driveway,343,249,342,248,6.73,2.5366,2.97,2.3979,Noun,342.0,1.0,Noun,342,342
hobby,354,262,325,251,6.94,2.5502,3.12,2.42,Noun,342.0,0.97,Noun.Name,342.10,342
circuit,340,271,311,248,6.67,2.5328,3.23,2.4346,Noun,341.0,1.0,Noun,341,341
scissors,341,207,271,173,6.69,2.534,2.47,2.3181,Noun,341.0,1.0,Noun,341,341
alternative,476,407,462,398,9.33,2.6785,4.85,2.6107,Noun,340.0,0.71,Noun.Adjective,340.137,340
element,338,266,323,264,6.63,2.5302,3.17,2.4265,Noun,340.0,1.0,Noun,340,340
logic,342,264,320,257,6.71,2.5353,3.15,2.4232,Noun,340.0,1.0,Noun.Name,340.1,340
rabbi,342,131,204,101,6.71,2.5353,1.56,2.1206,Noun,340.0,1.0,Noun.Name,340.1,340
advertising,379,235,347,219,7.43,2.5798,2.8,2.3729,Noun,339.0,0.9,Noun.Verb,339.39,339
butcher,434,291,359,263,8.51,2.6385,3.47,2.4654,Noun,339.0,0.78,Noun.Name.Verb,339.61.33,339
crab,352,188,241,150,6.9,2.5478,2.24,2.2765,Noun,339.0,0.96,Noun.Name,339.13,339
escort,749,554,679,518,14.69,2.8751,6.6,2.7443,Verb,411.0,0.55,Verb.Noun,411.339,339
plea,349,215,345,211,6.84,2.5441,2.56,2.3345,Noun,339.0,0.97,Noun.Verb,339.10,339
resort,352,264,324,249,6.9,2.5478,3.15,2.4232,Noun,339.0,0.97,Noun.Verb.Name,339.10.2,339
democracy,337,216,308,204,6.61,2.5289,2.58,2.3365,Noun,338.0,1.0,Noun,338,338
disk,338,128,332,128,6.63,2.5302,1.53,2.1106,Noun,338.0,1.0,Noun,338,338
thrill,429,351,400,336,8.41,2.6335,4.18,2.5465,Noun,338.0,0.79,Noun.Verb,338.89,338
bartender,498,319,363,242,9.76,2.6981,3.8,2.5051,Noun,337.0,0.68,Noun.Verb.Name,337.152.8,337
enforcement,339,258,317,242,6.65,2.5315,3.08,2.4133,Noun,337.0,1.0,Noun,337,337
fort,787,406,280,165,15.43,2.8965,4.84,2.6096,Name,449.0,0.57,Name.Noun,449.337,337
frequency,337,231,326,227,6.61,2.5289,2.75,2.3655,Noun,337.0,1.0,Noun,337,337
jeans,337,243,305,225,6.61,2.5289,2.9,2.3874,Noun,337.0,1.0,Noun,337,337
length,358,270,349,263,7.02,2.5551,3.22,2.433,Noun,337.0,0.94,Noun.Adverb,337.21,337
mattress,337,230,332,227,6.61,2.5289,2.74,2.3636,Noun,337.0,1.0,Noun,337,337
melody,337,139,174,114,6.61,2.5289,1.66,2.1461,Noun,337.0,0.99,Noun.Name,337.2,337
memo,337,189,255,173,6.61,2.5289,2.25,2.2788,Noun,337.0,1.0,Noun,337,337
painter,344,192,311,187,6.75,2.5378,2.29,2.2856,Noun,337.0,0.98,Noun.Name,337.7,337
innocence,336,247,326,242,6.59,2.5276,2.94,2.3945,Noun,336.0,1.0,Noun,336,336
notion,336,292,336,292,6.59,2.5276,3.48,2.4669,Noun,336.0,1.0,Noun,336,336
sock,458,302,383,276,8.98,2.6618,3.6,2.4814,Noun,336.0,0.73,Noun.Verb.Name,336.118.4,336
shield,418,256,371,231,8.2,2.6222,3.05,2.4099,Noun,335.0,0.8,Noun.Verb,335.84,335
bicycle,337,239,316,228,6.61,2.5289,2.85,2.3802,Noun,334.0,0.99,Noun.Verb,334.2,334
blame,2998,2105,2883,2065,58.78,3.477,25.1,3.3235,Verb,2666.0,0.89,Verb.Noun.Name,2666.334.1,334
consideration,334,310,332,308,6.55,2.525,3.7,2.4928,Noun,334.0,1.0,Noun,334,334
gown,334,263,324,258,6.55,2.525,3.14,2.4216,Noun,334.0,1.0,Noun,334,334
pier,334,213,235,166,6.55,2.525,2.54,2.3304,Noun,334.0,1.0,Noun.Name,334.1,334
pregnancy,334,220,322,213,6.55,2.525,2.62,2.3444,Noun,334.0,1.0,Noun,334,334
starboard,334,138,268,124,6.55,2.525,1.65,2.143,Noun,334.0,1.0,Noun,334,334
contrary,454,409,411,371,8.9,2.658,4.88,2.6128,Noun,333.0,0.73,Noun.Preposition.Adjective,333.91.30,333
gasoline,333,218,312,202,6.53,2.5237,2.6,2.3404,Noun,333.0,1.0,Noun,333,333
moonlight,354,255,287,214,6.94,2.5502,3.04,2.4082,Noun,333.0,0.95,Noun.Verb,333.18,333
registration,333,241,293,217,6.53,2.5237,2.87,2.3838,Noun,333.0,1.0,Noun,333,333
bean,349,220,242,173,6.84,2.5441,2.62,2.3444,Noun,332.0,0.95,Noun.Name,332.18,332
feather,338,231,303,220,6.63,2.5302,2.75,2.3655,Noun,332.0,0.98,Noun.Name,332.6,332
salmon,334,184,289,164,6.55,2.525,2.19,2.2672,Noun,332.0,1.0,Noun.Name,332.1,332
testing,771,572,590,481,15.12,2.8876,6.82,2.7582,Verb,430.0,0.56,Verb.Noun.Name.Adjective,430.332.8.1,332
airline,331,189,311,181,6.49,2.5211,2.25,2.2788,Noun,331.0,1.0,Noun,331,331
architect,334,169,311,161,6.55,2.525,2.01,2.2304,Noun,331.0,0.99,Noun.Name,331.2,331
detention,333,163,291,151,6.53,2.5237,1.94,2.2148,Noun,331.0,1.0,Noun,331,331
engineering,333,216,241,183,6.53,2.5237,2.58,2.3365,Noun,331.0,0.99,Noun.Verb,331.2,331
laboratory,331,196,314,187,6.49,2.5211,2.34,2.2945,Noun,331.0,1.0,Noun,331,331
senate,331,131,66,31,6.49,2.5211,1.56,2.1206,Noun,331.0,1.0,Noun,331,331
rack,397,320,362,303,7.78,2.5999,3.81,2.5065,Noun,330.0,0.83,Noun.Verb,330.66,330
wardrobe,330,240,310,229,6.47,2.5198,2.86,2.382,Noun,330.0,1.0,Noun,330,330
coal,335,168,292,157,6.57,2.5263,2.0,2.2279,Noun,329.0,0.98,Noun.Name,329.6,329
bump,630,469,577,449,12.35,2.8,5.59,2.6721,Noun,328.0,0.52,Noun.Verb,328.302,328
bust,1406,928,1312,893,27.57,3.1483,11.06,2.968,Verb,1053.0,0.75,Verb.Noun.Adjective,1053.328.24,328
twist,643,464,553,418,12.61,2.8089,5.53,2.6675,Noun,328.0,0.51,Noun.Verb.Name,328.259.55,328
growth,329,243,320,238,6.45,2.5185,2.9,2.3874,Noun,327.0,1.0,Noun,327,327
carrier,326,160,282,151,6.39,2.5145,1.91,2.2068,Noun,326.0,1.0,Noun,326,326
tribe,325,192,321,191,6.37,2.5132,2.29,2.2856,Noun,326.0,1.0,Noun,326,326
literature,326,246,287,222,6.39,2.5145,2.93,2.3927,Noun,325.0,1.0,Noun,325,325
tech,326,215,192,149,6.39,2.5145,2.56,2.3345,Noun,325.0,1.0,Noun,325,325
wealth,324,241,310,233,6.35,2.5119,2.87,2.3838,Noun,325.0,0.99,Noun.Name,325.2,325
cereal,324,223,301,214,6.35,2.5119,2.66,2.3502,Noun,324.0,1.0,Noun,324,324
earthquake,325,186,273,167,6.37,2.5132,2.22,2.2718,Noun,324.0,1.0,Noun,324,324
mansion,329,208,286,188,6.45,2.5185,2.48,2.3201,Noun,324.0,1.0,Noun,324,324
granddaughter,330,203,325,202,6.47,2.5198,2.42,2.3096,Noun,323.0,1.0,Noun.Name,323.1,323
spread,1596,1194,1274,1003,31.29,3.2033,14.23,3.0774,Verb,1274.0,0.8,Verb.Noun,1274.323,323
chap,324,228,311,222,6.35,2.5119,2.72,2.3598,Noun,322.0,0.99,Noun.Verb,322.3,322
complex,669,497,647,485,13.12,2.8261,5.93,2.6972,Adjective,346.0,0.52,Adjective.Noun,346.322,322
internet,334,210,288,172,6.55,2.525,2.5,2.3243,Noun,322.0,0.97,Noun.Name,322.10,322
settlement,322,216,314,213,6.31,2.5092,2.58,2.3365,Noun,322.0,1.0,Noun,322,322
absence,322,285,314,281,6.31,2.5092,3.4,2.4564,Noun,321.0,1.0,Noun,321,321
lesbian,485,262,435,246,9.51,2.6866,3.12,2.42,Noun,321.0,0.66,Noun.Adjective.Name,321.164.1,321
peach,324,212,246,185,6.35,2.5119,2.53,2.3284,Noun,321.0,0.99,Noun.Name,321.2,321
quest,327,196,264,171,6.41,2.5159,2.34,2.2945,Noun,321.0,0.99,Noun.Preposition,321.4,321
rear,634,458,590,437,12.43,2.8028,5.46,2.6618,Noun,321.0,0.51,Noun.Adjective.Verb,321.297.16,321
speaker,352,266,279,235,6.9,2.5478,3.17,2.4265,Noun,321.0,0.91,Noun.Name,321.31,321
congressman,325,107,159,75,6.37,2.5132,1.28,2.0334,Noun,320.0,0.99,Noun.Name,320.3,320
gene,743,272,126,103,14.57,2.8716,3.24,2.4362,Name,422.0,0.57,Name.Noun,422.320,320
spray,492,342,459,320,9.65,2.6928,4.08,2.5353,Noun,320.0,0.65,Noun.Verb.Name,320.171.1,320
syndrome,320,191,231,145,6.27,2.5065,2.28,2.2833,Noun,320.0,1.0,Noun,320,320
compassion,319,265,292,249,6.25,2.5051,3.16,2.4249,Noun,319.0,1.0,Noun,319,319
pond,323,207,269,182,6.33,2.5105,2.47,2.3181,Noun,319.0,0.99,Noun.Name,319.3,319
scenario,319,265,305,261,6.25,2.5051,3.16,2.4249,Noun,319.0,1.0,Noun,319,319
coverage,318,238,308,235,6.24,2.5038,2.84,2.3784,Noun,318.0,1.0,Noun,318,318
replacement,317,254,305,249,6.22,2.5024,3.03,2.4065,Noun,318.0,1.0,Noun,318,318
timer,319,171,300,160,6.25,2.5051,2.04,2.2355,Noun,318.0,1.0,Noun,318,318
velvet,320,154,167,127,6.27,2.5065,1.84,2.1903,Noun,318.0,0.99,Noun.Name,318.2,318
custom,316,263,292,247,6.2,2.5011,3.14,2.4216,Noun,317.0,1.0,Noun,317,317
mix,834,677,745,616,16.35,2.9217,8.07,2.8312,Verb,518.0,0.62,Verb.Noun,518.317,317
riot,331,252,297,230,6.49,2.5211,3.0,2.4031,Noun,317.0,0.96,Noun.Verb,317.14,317
straw,318,246,292,232,6.24,2.5038,2.93,2.3927,Noun,317.0,1.0,Noun.Name,317.1,317
sub,390,144,350,123,7.65,2.5922,1.72,2.1614,Noun,317.0,0.81,Noun.Adjective,317.72,317
wont,81,42,80,41,1.59,1.9138,0.5,1.6335,Noun,317.0,0.55,Noun.Adjective,317.261,317
baggage,318,224,300,217,6.24,2.5038,2.67,2.3522,Noun,316.0,1.0,Noun,316,316
copper,336,183,242,161,6.59,2.5276,2.18,2.2648,Noun,316.0,0.94,Noun.Adjective.Name,316.19.1,316
accountant,315,191,303,185,6.18,2.4997,2.28,2.2833,Noun,315.0,1.0,Noun,315,315
display,435,374,424,368,8.53,2.6395,4.46,2.574,Noun,315.0,0.73,Noun.Verb,315.118,315
brush,722,584,645,534,14.16,2.8591,6.96,2.7672,Verb,406.0,0.56,Verb.Noun.Name,406.314.1,314
classic,824,662,658,555,16.16,2.9165,7.89,2.8215,Adjective,509.0,0.62,Adjective.Noun.Name,509.313.1,313
dot,338,184,190,152,6.63,2.5302,2.19,2.2672,Noun,313.0,0.93,Noun.Verb.Name,313.18.5,313
earrings,313,196,295,187,6.14,2.4969,2.34,2.2945,Noun,313.0,1.0,Noun,313,313
essay,313,128,308,124,6.14,2.4969,1.53,2.1106,Noun,313.0,1.0,Noun,313,313
platform,313,223,280,205,6.14,2.4969,2.66,2.3502,Noun,313.0,1.0,Noun,313,313
pudding,314,200,289,189,6.16,2.4983,2.38,2.3032,Noun,313.0,1.0,Noun.Name,313.1,313
retreat,484,295,373,252,9.49,2.6857,3.52,2.4713,Noun,313.0,0.65,Noun.Verb,313.170,313
elbow,313,249,297,237,6.14,2.4969,2.97,2.3979,Noun,312.0,1.0,Noun,312,312
feast,342,236,304,209,6.71,2.5353,2.81,2.3747,Noun,312.0,0.91,Noun.Verb,312.31,312
loop,345,255,321,240,6.76,2.5391,3.04,2.4082,Noun,312.0,0.9,Noun.Verb,312.33,312
stadium,312,184,185,122,6.12,2.4955,2.19,2.2672,Noun,312.0,1.0,Noun,312,312
booty,313,170,253,154,6.14,2.4969,2.03,2.233,Noun,311.0,0.99,Noun.Name,311.2,311
cloth,311,236,304,230,6.1,2.4942,2.81,2.3747,Noun,311.0,1.0,Noun,311,311
countess,314,66,68,29,6.16,2.4983,0.79,1.8261,Noun,311.0,0.99,Noun.Name,311.2,311
lawsuit,311,208,303,204,6.1,2.4942,2.48,2.3201,Noun,311.0,1.0,Noun,311,311
creation,310,247,282,234,6.08,2.4928,2.94,2.3945,Noun,310.0,1.0,Noun,310,310
fiction,310,225,281,201,6.08,2.4928,2.68,2.3541,Noun,310.0,1.0,Noun,310,310
heel,377,281,305,242,7.39,2.5775,3.35,2.4502,Noun,310.0,0.82,Noun.Verb,310.68,310
invention,310,195,309,195,6.08,2.4928,2.32,2.2923,Noun,310.0,1.0,Noun,310,310
journalist,311,185,287,176,6.1,2.4942,2.21,2.2695,Noun,310.0,1.0,Noun.Name,310.1,310
ketchup,310,190,266,169,6.08,2.4928,2.27,2.281,Noun,310.0,1.0,Noun,310,310
slide,909,569,771,501,17.82,2.959,6.78,2.7559,Verb,600.0,0.66,Verb.Noun,600.310,310
shovel,349,252,333,251,6.84,2.5441,3.0,2.4031,Noun,309.0,0.89,Noun.Verb,309.39,309
beam,445,232,398,204,8.73,2.6493,2.77,2.3674,Noun,308.0,0.69,Noun.Verb,308.137,308
musician,308,208,294,202,6.04,2.49,2.48,2.3201,Noun,308.0,1.0,Noun,308,308
chorus,310,210,242,171,6.08,2.4928,2.5,2.3243,Noun,307.0,1.0,Noun,307,307
disguise,398,290,368,287,7.8,2.601,3.46,2.4639,Noun,306.0,0.77,Noun.Verb,306.93,306
individual,596,486,583,475,11.69,2.776,5.79,2.6875,Noun,306.0,0.52,Noun.Adjective,306.288,306
poster,305,218,299,213,5.98,2.4857,2.6,2.3404,Noun,306.0,1.0,Noun,306,306
canal,326,183,189,116,6.39,2.5145,2.18,2.2648,Noun,305.0,0.94,Noun.Name,305.21,305
demand,873,687,841,668,17.12,2.9415,8.19,2.8376,Verb,568.0,0.65,Verb.Noun,568.305,305
doorbell,425,269,283,189,8.33,2.6294,3.21,2.4314,Noun,305.0,0.72,Noun.Name,305.118,305
instant,550,450,502,413,10.78,2.7412,5.36,2.6542,Noun,305.0,0.56,Noun.Adjective,305.244,305
investigator,311,188,305,185,6.1,2.4942,2.24,2.2765,Noun,305.0,0.99,Noun.Name,305.3,305
consent,379,280,372,276,7.43,2.5798,3.34,2.4487,Noun,304.0,0.81,Noun.Verb,304.72,304
spaghetti,302,194,250,175,5.92,2.4814,2.31,2.29,Noun,304.0,1.0,Noun,304,304
amber,473,122,72,40,9.27,2.6758,1.45,2.0899,Noun,303.0,0.64,Noun.Adjective.Name,303.166.1,303
draft,371,300,351,287,7.27,2.5705,3.58,2.4786,Noun,303.0,0.82,Noun.Verb,303.67,303
garlic,306,192,262,175,6.0,2.4871,2.29,2.2856,Noun,303.0,1.0,Noun,303,303
colony,302,128,259,115,5.92,2.4814,1.53,2.1106,Noun,302.0,1.0,Noun,302,302
conviction,303,237,295,233,5.94,2.4829,2.83,2.3766,Noun,302.0,1.0,Noun,302,302
mug,349,260,337,253,6.84,2.5441,3.1,2.4166,Noun,302.0,0.87,Noun.Verb,302.47,302
supervisor,304,240,266,222,5.96,2.4843,2.86,2.382,Noun,302.0,0.99,Noun.Name,302.2,302
tomato,301,203,248,178,5.9,2.48,2.42,2.3096,Noun,302.0,1.0,Noun.Name,302.1,302
mortgage,301,214,289,208,5.9,2.48,2.55,2.3324,Noun,301.0,1.0,Noun,301,301
stereo,304,216,260,191,5.96,2.4843,2.58,2.3365,Noun,301.0,1.0,Noun,301,301
ammunition,300,193,283,187,5.88,2.4786,2.3,2.2878,Noun,300.0,1.0,Noun,300,300
inspection,300,211,280,202,5.88,2.4786,2.52,2.3263,Noun,300.0,1.0,Noun,300,300
mustard,329,227,256,200,6.45,2.5185,2.71,2.3579,Noun,300.0,0.92,Noun.Name,300.27,300
ray,4966,748,240,170,97.37,3.6961,8.92,2.8745,Name,4647.0,0.94,Name.Noun,4647.300,300
wit,302,227,287,219,5.92,2.4814,2.71,2.3579,Noun,300.0,1.0,Noun,300,300
bathtub,311,224,307,221,6.1,2.4942,2.67,2.3522,Noun,299.0,0.96,Noun.Verb.Name,299.10.1,299
deadline,299,220,285,214,5.86,2.4771,2.62,2.3444,Noun,299.0,1.0,Noun,299,299
probation,299,180,284,172,5.86,2.4771,2.15,2.2577,Noun,299.0,1.0,Noun,299,299
wax,461,277,394,266,9.04,2.6646,3.3,2.444,Noun,299.0,0.65,Noun.Verb,299.162,299
battalion,298,140,181,94,5.84,2.4757,1.67,2.1492,Noun,298.0,1.0,Noun,298,298
definition,296,230,291,228,5.8,2.4728,2.74,2.3636,Noun,298.0,1.0,Noun,298,298
rib,301,214,264,198,5.9,2.48,2.55,2.3324,Noun,298.0,0.99,Noun.Verb,298.3,298
scent,304,236,291,228,5.96,2.4843,2.81,2.3747,Noun,298.0,0.98,Noun.Verb,298.6,298
sunrise,309,228,256,193,6.06,2.4914,2.72,2.3598,Noun,298.0,0.96,Noun.Name,298.11,298
documentary,298,133,287,132,5.84,2.4757,1.59,2.1271,Noun,297.0,1.0,Noun,297,297
cheque,294,151,284,145,5.76,2.4698,1.8,2.1818,Noun,296.0,1.0,Noun,296,296
crib,316,212,305,211,6.2,2.5011,2.53,2.3284,Noun,296.0,0.94,Noun.Verb.Name,296.13.5,296
destination,300,239,257,217,5.88,2.4786,2.85,2.3802,Noun,296.0,1.0,Noun,296,296
economy,296,217,283,212,5.8,2.4728,2.59,2.3385,Noun,296.0,1.0,Noun,296,296
neighbourhood,295,205,290,202,5.78,2.4713,2.44,2.3139,Noun,296.0,1.0,Noun,296,296
pajamas,297,205,280,198,5.82,2.4742,2.44,2.3139,Noun,296.0,1.0,Noun,296,296
pigeon,301,181,257,164,5.9,2.48,2.16,2.2601,Noun,296.0,1.0,Noun.Name,296.1,296
