Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Adjective_freq,Web_freq
loco,101,79,noun.adjective.verb.adverb,86.7.6.2,7,1343167.0
rotational,7,6,adjective,7,7,1293795.0
cloned,51,24,verb.adjective,44.7,7,1288962.0
subsidized,10,8,adjective.verb,7.3,7,1283216.0
disparate,7,7,adjective,7,7,1276596.0
predominant,7,7,adjective,7,7,1246796.0
endemic,7,7,adjective,7,7,1205766.0
braided,18,14,verb.adjective,11.7,7,1144706.0
hospitalized,71,58,verb.adjective.name,61.7.3,7,1114878.0
olde,7,6,adjective,7,7,1101584.0
atrial,7,4,adjective,7,7,1058379.0
folic,7,6,adjective,7,7,1050468.0
samaritan,58,43,noun.adjective.name,48.7.3,7,1011072.0
tween,11,6,adjective.noun,7.4,7,977071.0
handwritten,17,16,verb.adjective,10.7,7,974493.0
cyclical,8,7,adjective.name,7.1,7,958986.0
unitarian,8,7,adjective.noun,7.1,7,944278.0
cohesive,7,4,adjective,7,7,931743.0
lurking,112,101,verb.adjective,105.7,7,909060.0
flagged,46,40,verb.adjective,39.7,7,904026.0
vertebrate,7,6,adjective,7,7,896746.0
clipped,113,97,verb.adjective,106.7,7,895429.0
raunchy,18,14,noun.adjective.name,10.7.1,7,882625.0
mercantile,12,9,adjective.name,7.5,7,864143.0
stalled,78,70,verb.adjective,71.7,7,864089.0
situational,7,6,adjective,7,7,856889.0
pounded,44,43,verb.adjective,37.7,7,855854.0
strung,114,101,verb.adjective,107.7,7,828473.0
amorphous,7,6,adjective,7,7,803676.0
absorbent,8,8,adjective.noun,7.1,7,788293.0
larval,7,7,adjective,7,7,784870.0
positional,7,7,adjective,7,7,754179.0
hyperbolic,7,7,adjective,7,7,749600.0
handicapping,8,6,adjective.verb,7.1,7,748187.0
isolating,21,19,verb.adjective.noun,12.7.2,7,743612.0
mammary,9,6,adjective.noun,7.2,7,735293.0
mooring,13,10,adjective.verb.noun,7.4.2,7,710930.0
flattened,36,33,verb.adjective,29.7,7,681575.0
conical,7,7,adjective,7,7,633510.0
transcendental,7,7,adjective,7,7,628143.0
flourishing,18,17,verb.adjective,11.7,7,618258.0
mortem,13,11,adjective.noun,7.6,7,613938.0
banished,100,74,verb.adjective,93.7,7,610490.0
tacit,7,6,adjective,7,7,594255.0
caustic,7,7,adjective,7,7,592242.0
easterly,7,7,adjective,7,7,580752.0
neurologic,7,6,adjective,7,7,575026.0
attainable,7,7,adjective,7,7,574420.0
insurgent,12,8,adjective.noun.name,7.4.1,7,560851.0
especial,7,6,adjective,7,7,557190.0
rumored,59,59,verb.adjective,52.7,7,555054.0
coercive,7,5,adjective,7,7,544162.0
insoluble,7,7,adjective,7,7,539192.0
risque,7,6,adjective,7,7,529634.0
messianic,7,5,adjective,7,7,512854.0
legalized,11,10,adjective.verb,7.4,7,511346.0
epidural,28,20,noun.adjective.name,20.7.1,7,504622.0
southerly,7,7,adjective,7,7,500951.0
coronal,7,5,adjective,7,7,493704.0
spellbound,8,8,adjective.verb,7.1,7,477705.0
balinese,8,8,adjective.noun,7.1,7,469802.0
biologic,7,6,adjective,7,7,469542.0
divisive,7,6,adjective,7,7,466943.0
perplexed,17,15,verb.adjective,10.7,7,458274.0
lapsed,22,21,verb.adjective,15.7,7,451859.0
patrolling,50,45,verb.adjective,43.7,7,447441.0
irreverent,7,7,adjective,7,7,446542.0
clouded,48,45,verb.adjective,41.7,7,437827.0
fouled,82,69,verb.adjective,75.7,7,437268.0
paradoxical,7,7,adjective,7,7,429715.0
injunctive,7,7,adjective,7,7,426668.0
creased,15,15,verb.adjective,8.7,7,422078.0
malformed,7,5,adjective,7,7,418137.0
unaltered,7,6,adjective,7,7,415293.0
cluttered,23,23,verb.adjective,16.7,7,414106.0
aramaic,31,14,noun.adjective,24.7,7,410337.0
expeditious,7,6,adjective,7,7,400585.0
bannister,219,18,name.noun.adjective,116.95.7,7,399566.0
nonverbal,7,7,adjective,7,7,389676.0
preeminent,9,8,adjective.noun,7.2,7,372149.0
draconian,7,6,adjective,7,7,370523.0
unproven,11,11,adjective.verb,7.3,7,369588.0
mechanized,14,13,verb.adjective,7.7,7,366486.0
spiny,7,6,adjective,7,7,366114.0
rummy,74,52,noun.adjective.name,65.7.2,7,360935.0
terran,7,5,adjective,7,7,360447.0
trespassing,155,134,verb.noun.adjective.name,133.8.7.6,7,352040.0
mannered,7,7,adjective,7,7,350933.0
steeper,7,6,adjective,7,7,350882.0
opulent,7,7,adjective,7,7,342718.0
gaunt,8,8,adjective.name,7.1,7,338487.0
farting,59,51,verb.adjective,52.7,7,335851.0
sedative,130,112,noun.adjective,123.7,7,333596.0
berber,7,4,adjective,7,7,328091.0
thumping,73,48,verb.noun.adjective,47.18.7,7,327373.0
damning,22,22,verb.adjective,15.7,7,323558.0
numbing,23,21,verb.adjective.noun,13.7.3,7,308782.0
unobserved,7,6,adjective,7,7,306588.0
unobstructed,7,7,adjective,7,7,305313.0
downwind,28,27,adverb.adjective,21.7,7,303250.0
teutonic,7,7,adjective,7,7,301907.0
archetypal,7,7,adjective,7,7,301427.0
raiding,42,36,verb.adjective.noun,33.7.2,7,299817.0
bestial,7,7,adjective,7,7,285747.0
prying,75,66,verb.adjective.noun.name,64.7.2.2,7,283196.0
hyphenated,7,7,adjective,7,7,277067.0
dud,64,42,noun.adjective,57.7,7,273654.0
scoreless,7,7,adjective,7,7,271238.0
unsold,7,7,adjective,7,7,269701.0
unrestrained,7,7,adjective,7,7,266255.0
slimmer,11,11,adjective.noun,7.4,7,265211.0
wronged,56,44,verb.adjective,49.7,7,262517.0
pliable,7,7,adjective,7,7,258993.0
surrealist,7,7,adjective,7,7,256475.0
candied,14,13,verb.adjective,7.7,7,255439.0
twirling,46,38,verb.adjective,39.7,7,255161.0
sanguine,7,5,adjective,7,7,253296.0
sombre,7,7,adjective,7,7,246150.0
dizzying,7,7,adjective,7,7,243905.0
disingenuous,7,7,adjective,7,7,241895.0
aboveground,7,7,adjective,7,7,238317.0
harshest,7,7,adjective,7,7,234984.0
dictatorial,7,7,adjective,7,7,233059.0
undiagnosed,7,7,adjective,7,7,229790.0
foamy,14,12,noun.adjective,7.7,7,226531.0
docent,7,5,adjective,7,7,216956.0
disaffected,7,6,adjective,7,7,216881.0
quarterfinal,7,4,adjective,7,7,206895.0
underpaid,26,24,verb.adjective.name,15.7.4,7,205903.0
inky,11,7,adjective.name,7.4,7,203613.0
socratic,7,7,adjective,7,7,198960.0
prototypical,7,5,adjective,7,7,197079.0
knotty,7,6,adjective,7,7,195433.0
urbane,7,4,adjective,7,7,192915.0
matchless,7,7,adjective,7,7,190939.0
rejuvenated,7,7,adjective,7,7,189363.0
peaceable,7,7,adjective,7,7,187434.0
incongruous,7,7,adjective,7,7,187134.0
foetal,7,7,adjective,7,7,185854.0
blunted,7,7,adjective,7,7,184671.0
enthralling,7,5,adjective,7,7,184275.0
dispositive,7,7,adjective,7,7,183223.0
aghast,7,7,adjective,7,7,181144.0
arthroscopic,7,3,adjective,7,7,180523.0
herniated,9,9,adjective.verb,7.2,7,177933.0
brights,2,2,adjective,7,7,174494.0
rotted,36,34,verb.adjective,30.7,7,173236.0
peremptory,7,7,adjective,7,7,171369.0
beeping,329,163,verb.noun.name.adjective,235.47.40.7,7,171157.0
dopey,72,62,noun.name.adjective,43.21.7,7,169040.0
ersatz,7,6,adjective,7,7,159432.0
woeful,7,6,adjective,7,7,156304.0
unflinching,7,7,adjective,7,7,155681.0
splintered,15,15,verb.adjective,8.7,7,155179.0
resupply,18,13,adverb.adjective,11.7,7,154606.0
meatless,8,7,adjective.name,7.1,7,151652.0
quixotic,7,5,adjective,7,7,150828.0
uncoordinated,7,6,adjective,7,7,148329.0
reincarnated,37,30,verb.adjective.name,29.7.1,7,143073.0
plummeting,20,16,verb.adjective,12.7,7,141576.0
downcast,7,6,adjective,7,7,141268.0
undeserved,7,7,adjective,7,7,141006.0
riotous,8,7,adjective,7,7,137192.0
embittered,11,10,adjective.verb,7.4,7,137081.0
anan,9,2,adjective.noun.name,7.1.1,7,135579.0
unchangeable,7,6,adjective,7,7,135330.0
repetitious,7,7,adjective,7,7,133549.0
paralytic,9,9,adjective.noun,7.2,7,130651.0
middling,7,5,adjective,7,7,129726.0
beached,21,16,verb.adjective,14.7,7,127582.0
wonky,7,7,adjective,7,7,125930.0
excusable,7,6,adjective,7,7,122926.0
marauding,8,8,adjective.verb,7.1,7,120555.0
unexamined,7,7,adjective,7,7,119270.0
jammy,16,9,name.adjective,9.7,7,117557.0
gravimetric,7,2,adjective,7,7,117452.0
nihilistic,7,7,adjective,7,7,115591.0
gleeful,7,6,adjective,7,7,115563.0
rutting,9,8,adjective.verb,7.2,7,110516.0
unfashionable,8,8,adjective,7,7,109922.0
waterlogged,7,7,adjective,7,7,108357.0
lamentable,7,6,adjective,7,7,108065.0
preachy,9,9,adjective.noun,7.2,7,107739.0
befuddled,8,8,adjective.verb,7.1,7,107136.0
hieroglyphic,7,7,adjective,7,7,106710.0
engorged,15,13,verb.adjective,8.7,7,99876.0
distended,28,22,verb.adjective,21.7,7,98934.0
threadbare,7,7,adjective,7,7,98655.0
solicitous,7,7,adjective,7,7,97553.0
hulking,8,7,adjective.verb,7.1,7,97501.0
sugared,9,8,adjective.verb,7.2,7,94274.0
acrimonious,7,5,adjective,7,7,94205.0
surreptitious,7,4,adjective,7,7,93263.0
unrighteous,7,6,adjective,7,7,91363.0
flightless,7,4,adjective,7,7,89506.0
titillating,14,14,verb.adjective,7.7,7,87800.0
imperialistic,7,7,adjective,7,7,85594.0
caped,7,6,adjective,7,7,85551.0
subclavian,33,23,noun.adjective,26.7,7,85019.0
enraptured,8,7,adjective.verb,7.1,7,81599.0
bipedal,9,7,adjective.name,7.2,7,79186.0
nauseated,14,12,adjective.verb.name,7.6.1,7,78808.0
noisier,7,7,adjective,7,7,77044.0
nonlethal,7,7,adjective,7,7,74560.0
effusive,7,5,adjective,7,7,74126.0
pitiable,7,7,adjective,7,7,72271.0
guiltless,7,7,adjective,7,7,70916.0
hallucinatory,7,6,adjective,7,7,70847.0
ignominious,7,7,adjective,7,7,70374.0
livelier,7,7,adjective,7,7,69964.0
unmade,13,12,adjective.verb,7.6,7,67187.0
realer,7,7,adjective,7,7,66166.0
eustachian,7,5,adjective,7,7,64771.0
stripy,7,6,adjective,7,7,64758.0
fatuous,7,7,adjective,7,7,64704.0
lordly,7,7,adjective,7,7,63957.0
baser,7,6,adjective,7,7,62041.0
agoraphobic,9,8,adjective.name,7.1,7,60251.0
psychosexual,7,5,adjective,7,7,59853.0
plutonic,7,4,adjective,7,7,59125.0
starlit,7,6,adjective,7,7,57197.0
overhand,13,7,adjective.adverb,7.6,7,57160.0
overconfident,13,13,adjective.noun,7.6,7,55790.0
loquacious,8,8,adjective,7,7,53911.0
unsavoury,7,7,adjective,7,7,53055.0
plebeian,9,5,adjective.noun,7.2,7,52716.0
brokenhearted,20,19,verb.adjective.name,12.7.1,7,52489.0
unimpeachable,7,7,adjective,7,7,52419.0
unflappable,7,6,adjective,7,7,50751.0
trickiest,7,7,adjective,7,7,48868.0
preordained,14,12,verb.adjective,7.7,7,47840.0
fenian,7,3,adjective,7,7,47076.0
metacarpal,7,6,adjective,7,7,46750.0
stiffed,47,41,verb.adjective,40.7,7,44911.0
unfastened,10,9,adjective.verb,7.3,7,43499.0
hugest,7,7,adjective,7,7,43040.0
classiest,7,6,adjective,7,7,42961.0
balian,13,1,adjective.noun,7.6,7,42434.0
roomier,7,7,adjective,7,7,42057.0
untreatable,7,6,adjective,7,7,41515.0
unsullied,7,7,adjective,7,7,41477.0
contrapuntal,7,2,adjective,7,7,40878.0
funnest,7,7,adjective,7,7,40507.0
apoplectic,8,5,adjective.name,7.1,7,39605.0
preternatural,10,8,adjective.noun,7.3,7,38659.0
mendacious,7,5,adjective,7,7,38209.0
immoderate,7,4,adjective,7,7,37079.0
hornier,7,6,adjective,7,7,36418.0
narcoleptic,7,6,adjective,7,7,36051.0
mutinous,7,7,adjective,7,7,35071.0
juiciest,7,7,adjective,7,7,34730.0
scatological,7,4,adjective,7,7,34695.0
crotchety,13,12,adjective.noun.name,7.5.1,7,34503.0
masturbatory,7,6,adjective,7,7,34430.0
overeducated,9,9,adjective.verb,7.2,7,33578.0
sightless,7,6,adjective,7,7,33478.0
gluteal,7,4,adjective,7,7,32218.0
gondolier,9,6,adjective,7,7,32133.0
slipshod,7,7,adjective,7,7,31828.0
pleasanter,7,7,adjective,7,7,30758.0
pimply,12,10,adjective.adverb.name,7.4.1,7,30463.0
hairiest,7,7,adjective,7,7,30180.0
perseid,24,7,noun.adjective.name,12.7.5,7,29997.0
unrewarded,7,7,adjective,7,7,29722.0
sadomasochistic,7,5,adjective,7,7,29657.0
paranoiac,13,10,adjective.noun,7.6,7,29043.0
straightest,8,8,adjective,7,7,27351.0
potbellied,8,8,adjective.verb,7.1,7,27015.0
unmanly,7,7,adjective,7,7,26649.0
oversexed,16,16,verb.adjective,9.7,7,26376.0
gushy,7,6,adjective,7,7,24488.0
knish,16,6,noun.adjective.verb,7.7.2,7,24159.0
misdirect,12,11,adjective.verb,7.5,7,24115.0
outworn,7,3,adjective,7,7,23119.0
beaky,29,3,name.adjective,22.7,7,22734.0
unappreciative,7,7,adjective,7,7,22501.0
fibular,7,3,adjective,7,7,20944.0
undependable,7,5,adjective,7,7,20806.0
mopey,35,27,noun.adjective.name,23.7.5,7,18894.0
effulgent,7,5,adjective,7,7,18118.0
twinkly,7,7,adjective,7,7,15961.0
soused,15,14,verb.adjective,8.7,7,14067.0
unpremeditated,7,6,adjective,7,7,13826.0
loudmouthed,11,11,adjective.verb,7.4,7,13154.0
belike,7,3,adjective,7,7,13002.0
subject,1885,1361,noun.preposition.verb.adjective,1673.171.27.6,6,256217838.0
per,1141,795,preposition.noun.adverb.adjective,813.171.112.6,6,218945655.0
created,1195,845,verb.adjective,1187.6,6,82342853.0
ad,694,432,noun.adverb.adjective,609.68.6,6,78774169.0
animal,2320,1372,noun.adjective,2312.6,6,62566660.0
counter,709,540,noun.verb.adjective.name,599.101.6.1,6,35345740.0
acid,508,323,noun.adjective,502.6,6,30867887.0
managed,846,706,verb.adjective.noun,834.6.2,6,30602103.0
standing,3994,2702,verb.noun.adjective,3546.437.6,6,27936222.0
expressed,166,151,verb.adjective,160.6,6,24944268.0
opened,1726,1321,verb.adjective.noun,1714.6.3,6,23076347.0
prohibited,67,60,verb.adjective,61.6,6,16185593.0
taught,2236,1540,verb.adjective.noun,2224.6.1,6,16082512.0
islamic,6,4,adjective,6,6,12539523.0
sought,240,206,verb.adjective,234.6,6,12398749.0
deleted,74,58,verb.adjective,68.6,6,12207876.0
declared,333,291,verb.adjective,327.6,6,11707935.0
denied,584,431,verb.adjective,578.6,6,11268485.0
inclusive,11,9,adjective.adverb,6.5,6,10524594.0
ranked,49,37,verb.adjective,43.6,6,9621386.0
streaming,48,42,verb.adjective.noun,41.6.1,6,9413174.0
downloading,58,45,verb.adjective.name,50.6.2,6,8445219.0
regulated,18,16,verb.adjective,12.6,6,7811167.0
bulgarian,14,13,noun.adjective,8.6,6,7056806.0
simplified,11,11,adjective.verb,6.5,6,5855338.0
removable,6,6,adjective,6,6,5664689.0
packaged,26,24,verb.adjective,20.6,6,5018380.0
authorised,46,40,verb.adjective,40.6,6,4945027.0
crying,2709,1664,verb.noun.adjective,1758.944.6,6,4891725.0
celebrating,532,441,verb.noun.adjective,503.18.6,6,4571260.0
upstream,51,40,adverb.adjective,45.6,6,4459299.0
hoc,13,11,adjective.name.adverb.noun,6.3.3.1,6,4396598.0
hindi,16,12,name.adjective.noun,7.6.3,6,4088627.0
schneider,83,25,name.verb.adjective.noun,52.14.6.4,6,4018252.0
calculating,60,58,verb.adjective.noun,50.6.4,6,3991558.0
grooming,64,51,verb.noun.adjective.name,45.10.6.3,6,3718290.0
decreasing,25,21,verb.adjective,19.6,6,3525931.0
stretched,137,124,verb.adjective,132.6,6,3358892.0
leased,58,52,verb.adjective,52.6,6,2975373.0
anglo,6,4,adjective,6,6,2798286.0
intercontinental,6,6,adjective,6,6,2681202.0
recombinant,6,6,adjective,6,6,2641689.0
converse,66,62,verb.noun.adjective.name,48.11.6.1,6,2554939.0
owing,63,56,verb.preposition.adjective,35.22.6,6,2399321.0
layered,11,10,adjective.verb,6.5,6,2368440.0
measurable,6,6,adjective,6,6,2202880.0
separating,66,62,verb.adjective,60.6,6,2141749.0
destined,209,178,verb.adjective,204.6,6,2112859.0
washable,6,6,adjective,6,6,2080531.0
stringent,6,5,adjective,6,6,2014881.0
ideological,7,7,adjective,6,6,1990291.0
disputed,12,12,verb.adjective,6.6,6,1950655.0
opaque,6,6,adjective,6,6,1949046.0
transcribed,14,11,verb.adjective,8.6,6,1887302.0
ish,31,22,verb.adjective.noun.name,14.6.3.1,6,1886194.0
shaded,8,8,adjective.verb,6.2,6,1811288.0
mammalian,6,5,adjective,6,6,1708141.0
endocrine,7,7,adjective.noun,6.1,6,1628780.0
embryonic,6,6,adjective,6,6,1624255.0
absorbing,23,21,verb.adjective,17.6,6,1613367.0
succeeding,35,34,verb.adjective,29.6,6,1602365.0
veterinarian,64,54,noun.adjective,58.6,6,1585882.0
epithelial,6,5,adjective,6,6,1500752.0
embossed,10,9,adjective.verb,6.4,6,1480003.0
unbound,12,11,verb.adjective,6.6,6,1461734.0
exiting,48,42,verb.adjective.noun,40.6.1,6,1455185.0
occupying,39,37,verb.adjective,33.6,6,1423879.0
reliant,6,6,adjective,6,6,1423814.0
radiological,6,4,adjective,6,6,1354035.0
verbose,6,5,adjective,6,6,1347618.0
deterministic,6,5,adjective,6,6,1346097.0
neuronal,6,6,adjective,6,6,1331665.0
postoperative,6,5,adjective,6,6,1306536.0
horticultural,6,6,adjective,6,6,1280262.0
fragmented,13,13,verb.adjective,7.6,6,1266674.0
grammatical,6,6,adjective,6,6,1256167.0
enforceable,6,6,adjective,6,6,1253250.0
knitted,33,28,verb.adjective,27.6,6,1244471.0
sunk,237,187,verb.adjective,230.6,6,1217793.0
reasoned,27,24,verb.adjective,21.6,6,1205666.0
censored,23,17,verb.adjective,17.6,6,1167729.0
sighted,108,91,verb.adjective,102.6,6,1140733.0
leaked,79,65,verb.adjective,73.6,6,1116105.0
kenyan,6,6,adjective,6,6,1104746.0
sorcerer,87,39,noun.adjective.name,79.6.2,6,1096310.0
stillwater,29,8,name.noun.adjective,14.9.6,6,1090036.0
glacial,6,6,adjective,6,6,1085890.0
tensile,6,6,adjective,6,6,1081547.0
resonant,6,5,adjective,6,6,1068288.0
sunless,6,6,adjective,6,6,1064860.0
cheung,185,32,name.verb.adjective,128.51.6,6,1040359.0
dissenting,10,10,adjective.verb,6.4,6,1034592.0
savory,11,11,adjective.noun,6.5,6,999249.0
kali,62,10,name.noun.adjective,38.18.6,6,986520.0
resisting,152,131,verb.adjective,146.6,6,984906.0
minivan,81,52,noun.adjective,74.6,6,979152.0
occidental,7,4,adjective.name,6.1,6,977561.0
choking,260,204,verb.noun.adjective,243.11.6,6,971485.0
smarty,30,30,noun.name.adjective,13.10.6,6,935252.0
looping,17,16,verb.adjective,11.6,6,926328.0
zoned,18,17,verb.adjective,12.6,6,923678.0
implanted,62,52,verb.adjective,55.6,6,901418.0
feral,9,7,adjective.noun,6.3,6,897865.0
undocumented,6,6,adjective,6,6,892661.0
somatic,6,5,adjective,6,6,879135.0
infested,48,44,verb.adjective,41.6,6,862499.0
flemish,6,5,adjective,6,6,852160.0
aroused,113,96,verb.adjective,107.6,6,851443.0
potable,6,4,adjective,6,6,842826.0
intercepted,147,119,verb.adjective,141.6,6,838199.0
communicative,6,6,adjective,6,6,817986.0
moisturizing,7,6,adjective.noun,6.1,6,786354.0
geometrical,6,5,adjective,6,6,771574.0
acoustical,6,4,adjective,6,6,749458.0
unrecognized,6,6,adjective,6,6,713901.0
persecuted,58,53,verb.adjective,52.6,6,712476.0
arched,9,9,adjective.verb,6.3,6,695888.0
verifiable,6,5,adjective,6,6,682372.0
lindy,38,27,noun.name.adjective,16.16.6,6,680830.0
superconducting,6,6,adjective,6,6,670775.0
serpentine,12,9,adjective.name.noun,6.4.2,6,664938.0
extant,6,5,adjective,6,6,659214.0
unregulated,6,6,adjective,6,6,653166.0
asymmetrical,6,6,adjective,6,6,646301.0
sprawling,7,6,adjective,6,6,643805.0
compensating,18,16,verb.adjective,13.6,6,626448.0
unloaded,74,70,verb.adjective,67.6,6,619203.0
cymbal,13,11,adjective.name.noun,6.4.3,6,611557.0
lemony,6,5,adjective,6,6,591827.0
transitive,6,5,adjective,6,6,584498.0
oblong,6,6,adjective,6,6,574884.0
amphibian,20,17,noun.adjective,13.6,6,569502.0
tenured,15,13,verb.adjective.name,7.6.2,6,555349.0
evaporated,24,20,verb.adjective,18.6,6,546714.0
semper,56,35,verb.adjective.noun.name,44.6.5.1,6,538522.0
computerised,6,6,adjective,6,6,537990.0
clitoral,7,5,adjective.noun,6.1,6,535832.0
cyborg,30,15,noun.adjective.verb.name,20.6.2.2,6,531731.0
circadian,6,2,adjective,6,6,526142.0
pressurized,24,21,verb.adjective,18.6,6,522666.0
refueling,20,14,verb.adjective.noun,13.6.1,6,521240.0
worded,14,12,verb.adjective,8.6,6,515624.0
slashing,33,27,verb.adjective.noun,26.6.1,6,510026.0
nodding,42,36,verb.adjective,36.6,6,498441.0
unbeaten,6,5,adjective,6,6,497426.0
neolithic,6,6,adjective,6,6,488818.0
teased,48,43,verb.adjective,42.6,6,486402.0
globular,6,4,adjective,6,6,485671.0
unreadable,6,5,adjective,6,6,485625.0
comedic,6,6,adjective,6,6,477496.0
cardiopulmonary,6,6,adjective,6,6,469557.0
obstetric,6,3,adjective,6,6,462172.0
injurious,6,6,adjective,6,6,447411.0
kryptonite,41,19,noun.adjective,35.6,6,442651.0
aspergillus,10,3,adjective.noun.name,6.3.1,6,441259.0
babylonian,7,6,adjective.noun,6.1,6,434774.0
intractable,6,6,adjective,6,6,434161.0
stateless,7,6,adjective.name,6.1,6,429613.0
bartending,16,15,verb.adjective.noun.name,7.6.2.1,6,422300.0
slanted,17,16,verb.adjective,11.6,6,421739.0
rejoicing,45,38,verb.adjective.noun,38.6.1,6,419630.0
discredited,19,19,verb.adjective,13.6,6,419394.0
chewed,126,121,verb.adjective,119.6,6,412087.0
preexisting,9,9,adjective.verb.noun,6.2.1,6,411775.0
doubting,65,63,verb.adjective.noun.name,54.6.4.1,6,392467.0
coincident,10,8,adjective.noun,6.4,6,385800.0
lubricated,18,14,verb.adjective,12.6,6,383404.0
headrest,6,5,adjective,6,6,382353.0
complicating,11,9,adjective.verb,6.5,6,365271.0
facile,6,5,adjective,6,6,360297.0
clenched,22,20,verb.adjective,16.6,6,348714.0
meiji,11,7,adjective.name.noun,6.3.2,6,339225.0
antipsychotic,6,6,adjective,6,6,339203.0
sanctified,20,14,verb.adjective.name,12.6.1,6,338642.0
sprouting,13,13,verb.adjective,7.6,6,337673.0
smeared,58,54,verb.adjective,52.6,6,336066.0
sterilized,36,31,verb.adjective,30.6,6,335094.0
noninvasive,6,6,adjective,6,6,318632.0
octagonal,6,4,adjective,6,6,312772.0
dissected,27,22,verb.adjective,20.6,6,310026.0
synovial,6,6,adjective,6,6,307413.0
hailing,67,44,verb.adjective.noun,56.6.5,6,307363.0
anticipatory,6,5,adjective,6,6,305987.0
multicolored,8,7,adjective.verb.name,6.1.1,6,302588.0
photoelectric,6,5,adjective,6,6,296863.0
kabuki,18,17,noun.adjective,12.6,6,296825.0
laborious,6,6,adjective,6,6,295035.0
exfoliating,6,6,adjective,6,6,294359.0
directorial,6,5,adjective,6,6,294344.0
sorrel,21,14,noun.adjective.name,14.6.1,6,293520.0
encyclopedic,6,5,adjective,6,6,292903.0
spoiling,80,77,verb.adjective,73.6,6,291011.0
argentinean,10,6,adjective.noun.name,6.2.2,6,286811.0
baptismal,6,6,adjective,6,6,277405.0
tuan,18,3,name.adjective.noun,7.6.5,6,277360.0
premenstrual,6,6,adjective,6,6,277076.0
disarming,26,23,verb.adjective,20.6,6,276550.0
corrupting,40,39,verb.adjective.noun,32.6.2,6,275667.0
situs,6,3,adjective,6,6,267454.0
rehearsed,68,64,verb.adjective,62.6,6,266486.0
axillary,6,6,adjective,6,6,264136.0
postural,6,6,adjective,6,6,262945.0
laudable,6,6,adjective,6,6,260463.0
omnipresent,6,6,adjective,6,6,260361.0
fireproof,8,7,adjective.verb,6.2,6,260145.0
topsy,24,7,name.adjective.noun,14.6.4,6,255037.0
unwieldy,6,6,adjective,6,6,251985.0
tweedy,26,6,name.adjective,20.6,6,251747.0
